SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationID,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Foster Care,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Foster Care,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27416,White River School District,100294,4569,White River High School,102329,P,All Grades,1374,662,3,709,9,22,15,187,3,84,1054,64,0,116,34,420,1,22,29,76,180,1310,0,1258,1340,954,1373,1352,1345,1298,1194,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27416,White River School District,100294,5045,White River Special Ed Services,104179,S,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27416,White River School District,100294,5338,White River Reengagement Program,105674,R,All Grades,40,23,0,17,1,2,0,4,0,5,28,2,0,0,2,26,0,2,7,0,0,38,0,40,38,14,40,38,33,40,40,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27416,White River School District,100294,5564,White River Early Learning Center,106213,P,All Grades,361,167,0,194,2,10,8,58,1,33,249,20,0,0,1,119,0,7,2,0,77,341,0,361,360,242,361,354,359,361,284,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,2773,Fife High School,102332,P,All Grades,882,405,18,459,9,87,67,217,54,97,351,118,0,36,22,441,0,14,30,39,114,764,0,846,860,441,882,868,852,843,768,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,2878,Discovery Primary School,102334,P,All Grades,507,244,0,263,2,46,29,128,19,70,213,105,0,0,10,253,0,11,14,4,91,402,0,507,497,254,507,496,493,503,416,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,3798,Surprise Lake Middle School,102335,P,All Grades,596,264,11,321,3,49,48,148,45,74,229,109,0,18,15,343,0,8,18,33,54,487,0,578,581,253,596,588,578,563,542,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,4557,Hedden Elementary School,102336,P,All Grades,470,213,0,257,7,41,34,102,17,66,203,110,0,30,8,246,0,9,7,13,80,360,0,440,462,224,470,461,463,457,390,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,4582,Columbia Junior High School,103859,P,All Grades,618,284,8,326,3,47,64,144,42,89,229,105,0,21,20,358,0,9,19,21,65,513,0,597,598,260,618,609,599,597,553,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,5582,Fife Open Doors,106231,R,All Grades,25,14,0,11,0,1,0,7,5,7,5,0,0,0,2,20,0,0,6,2,1,25,0,25,23,5,25,25,19,23,24,1/6/25 0:00
2024-25,School,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,5671,Fife Elementary School,106744,P,All Grades,865,411,0,454,4,89,88,207,104,124,249,239,0,16,45,545,0,23,28,12,93,626,0,849,820,320,865,842,837,853,772,1/6/25 0:00
2024-25,School,Pierce,Washington State Charter School Commission,105798,27902,Impact | Commencement Bay Elementary,106687,5661,Impact Public Schools,106697,P,All Grades,236,110,0,126,3,7,56,65,5,50,50,21,0,0,15,162,0,14,14,5,44,215,0,236,221,74,236,222,222,231,192,1/6/25 0:00
2024-25,School,Pierce,Washington State Charter School Commission,105798,27905,Summit Public School: Olympus,105809,5376,Summit Public School: Olympus,105876,P,All Grades,112,54,1,57,0,1,23,42,3,28,15,8,0,0,3,69,0,6,8,14,20,104,0,112,109,43,112,106,104,98,92,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28010,Shaw Island School District,100234,3725,Shaw Island Elementary School,102338,P,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28137,Orcas Island School District,100186,1892,OASIS K-12,102341,A,All Grades,337,176,2,159,0,5,2,52,0,36,242,1,0,4,0,7,0,16,6,2,32,336,0,333,337,330,337,321,331,335,305,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28137,Orcas Island School District,100186,2749,Orcas Island Elementary School,102342,P,All Grades,165,73,1,91,1,3,0,32,0,13,116,20,0,5,3,66,0,1,5,5,47,145,0,160,162,99,165,164,160,160,118,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28137,Orcas Island School District,100186,2750,Orcas Island High School,102343,P,All Grades,181,89,0,92,1,0,1,56,0,14,109,21,0,14,2,83,0,0,2,6,30,160,0,167,179,98,181,181,179,175,151,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28137,Orcas Island School District,100186,3808,Waldron Island School,102344,P,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28137,Orcas Island School District,100186,4558,Orcas Island Middle School,102345,P,All Grades,112,57,0,55,0,3,0,26,0,2,81,11,0,10,2,44,0,0,1,1,27,101,0,102,110,68,112,112,111,111,85,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28137,Orcas Island School District,100186,5555,Orcas Island Montessori Public,106204,P,All Grades,24,11,0,13,0,0,0,5,0,1,18,3,0,0,0,13,0,0,1,0,5,21,0,24,24,11,24,24,23,24,19,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28144,Lopez School District,100134,2632,Lopez Middle High School,102347,P,All Grades,31,15,0,16,0,0,0,10,0,1,20,3,0,4,0,19,0,0,0,2,13,28,0,27,31,12,31,31,31,29,18,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28144,Lopez School District,100134,4107,Lopez Elementary School,102348,P,All Grades,55,25,0,30,1,2,0,9,0,3,40,8,0,3,0,25,0,0,0,0,23,47,0,52,55,30,55,55,55,55,32,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28149,San Juan Island School District,100227,1963,Griffin Bay School,103920,A,All Grades,50,28,0,22,0,0,0,10,1,1,38,3,0,0,5,18,0,0,3,3,13,47,0,50,45,32,50,50,47,47,37,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28149,San Juan Island School District,100227,2520,Friday Harbor Elementary School,102351,P,All Grades,344,165,0,179,3,4,5,79,0,25,228,43,0,3,4,147,1,4,5,9,47,301,0,341,340,197,343,340,339,335,297,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28149,San Juan Island School District,100227,2879,Friday Harbor High School,102352,P,All Grades,258,121,0,137,3,2,2,50,0,11,190,20,0,13,4,101,1,6,2,15,49,238,0,245,254,157,257,252,256,243,209,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28149,San Juan Island School District,100227,3011,Friday Harbor Middle School,102353,P,All Grades,158,76,0,82,0,0,0,35,0,8,115,12,0,7,2,64,1,2,2,6,33,146,0,151,156,94,157,156,156,152,125,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28149,San Juan Island School District,100227,5559,Griffin Bay School Open Doors,106208,A,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,San Juan,Northwest Educational Service District 189,100009,28149,San Juan Island School District,100227,5761,Stuart Island Elementary,107029,P,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,,,29801,ESD 189 acting as a school district,100009,2601,Snohomish Detention Center,102441,J,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,,,29801,ESD 189 acting as a school district,100009,3363,Skagit County Detention Center,102410,J,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,,,29801,ESD 189 acting as a school district,100009,3420,Whatcom Co Detention Center,103068,J,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,,,29801,ESD 189 acting as a school district,100009,5501,Open Doors - Youth Reengagement Program,106084,R,All Grades,73,34,5,34,1,0,0,23,0,0,49,0,0,0,0,0,3,0,11,0,0,73,0,73,73,73,70,73,62,73,73,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29011,Concrete School District,100054,2577,Concrete Elementary,102358,P,All Grades,310,148,0,162,8,2,2,40,0,27,231,19,0,8,5,204,0,4,10,8,69,291,0,302,305,106,310,306,300,302,241,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29011,Concrete School District,100054,2810,Concrete High School,102361,P,All Grades,228,112,1,115,6,0,1,39,0,11,171,16,0,11,1,195,0,7,9,13,53,212,0,217,227,33,228,221,219,215,175,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29011,Concrete School District,100054,5087,Special Services School,104343,S,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,1650,BECC,102365,S,All Grades,47,14,0,33,0,0,1,33,1,1,11,0,0,0,0,32,0,0,2,0,46,47,0,47,47,15,47,47,45,47,1,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,1928,Burlington-Edison Alternative School,103837,A,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,2362,Burlington Edison High School,102366,P,All Grades,1102,504,2,596,6,16,11,546,1,46,476,239,10,84,49,620,125,8,22,74,173,863,1092,1018,1053,482,977,1094,1080,1028,929,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,2379,Edison Elementary,102367,P,All Grades,391,183,0,208,2,2,8,57,1,15,306,13,0,42,4,145,7,8,3,4,64,378,0,349,387,246,384,383,388,387,327,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,2946,West View Elementary,102369,P,All Grades,355,193,0,162,0,0,1,289,0,3,62,175,0,21,15,266,56,2,3,5,78,180,0,334,340,89,299,353,352,350,277,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,3251,Lucille Umbarger Elementary,102370,P,All Grades,622,304,0,318,5,16,5,353,9,33,201,166,0,35,8,423,33,5,15,14,103,456,0,587,614,199,589,617,607,608,519,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,3603,Allen Elementary,102371,P,All Grades,387,186,0,201,1,4,9,245,3,11,114,142,0,18,39,316,91,3,12,4,53,245,0,369,348,71,296,384,375,383,334,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,4412,Bay View Elementary,102372,P,All Grades,419,184,0,235,1,4,1,147,3,16,247,67,0,33,3,216,22,7,8,15,85,352,0,386,416,203,397,412,411,404,334,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29100,Burlington-Edison School District,100030,5525,Open Doors,106156,R,All Grades,14,7,0,7,0,0,1,9,0,1,3,3,0,0,0,12,1,0,4,0,0,11,0,14,14,2,13,14,10,14,14,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,1537,State Street High School,102374,A,All Grades,201,115,2,84,5,1,0,51,1,9,133,14,0,2,9,126,3,2,12,21,40,187,0,199,192,75,198,199,189,180,161,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,2150,Sedro Woolley Senior High School,102377,P,All Grades,1288,635,0,653,21,13,4,316,3,68,863,103,0,52,27,628,34,29,47,91,215,1185,0,1236,1261,660,1254,1259,1241,1197,1073,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,2380,Central Elementary School,102378,P,All Grades,478,223,0,255,1,3,6,146,3,24,295,56,0,22,15,265,10,12,4,14,88,422,0,456,463,213,468,466,474,464,390,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,2521,Big Lake Elementary School,102379,P,All Grades,291,133,0,158,4,5,1,44,0,14,223,26,0,5,1,83,0,16,4,4,48,265,0,286,290,208,291,275,287,287,243,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,2620,Lyman Elementary School,102380,P,All Grades,186,76,0,110,0,0,0,10,0,14,162,1,0,2,10,102,0,10,3,1,46,185,0,184,176,84,186,176,183,185,140,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,2774,Mary Purcell Elementary School,102381,P,All Grades,467,237,0,230,9,2,1,183,1,35,236,96,0,3,12,304,33,3,8,13,77,371,0,464,455,163,434,464,459,454,390,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,3181,Cascade Middle School,102382,P,All Grades,670,318,2,350,10,2,6,177,3,33,433,71,0,53,15,360,20,15,6,40,125,599,0,617,655,310,650,655,664,630,545,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,3402,Samish Elementary School,102383,P,All Grades,168,86,0,82,0,1,0,15,0,8,144,12,0,2,4,80,0,2,4,7,43,156,0,166,164,88,168,166,164,161,125,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,3403,Clear Lake Elementary School,102384,P,All Grades,318,156,1,161,0,2,1,43,0,20,252,23,0,8,1,126,2,10,2,14,35,295,0,310,317,192,316,308,316,304,283,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,3942,Evergreen Elementary School,102386,P,All Grades,513,254,0,259,21,7,0,130,5,31,319,68,0,7,21,286,10,15,9,8,137,445,0,506,492,227,503,498,504,505,376,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29101,Sedro-Woolley School District,100230,5058,Good Beginnings Center,104217,S,All Grades,86,23,0,63,0,1,0,25,0,6,54,0,0,0,0,51,0,0,12,0,66,86,0,86,86,35,86,86,74,86,20,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,2467,Anacortes High School,102391,P,All Grades,787,387,4,396,7,18,11,104,0,61,586,20,0,101,7,214,6,53,9,74,90,767,0,686,780,573,781,734,778,713,697,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,2707,Anacortes Middle School,102392,P,All Grades,614,298,1,315,7,14,3,64,0,62,464,14,0,115,8,205,2,45,8,77,66,600,0,499,606,409,612,569,606,537,548,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,3057,Mount Erie Elementary,102393,P,All Grades,327,157,0,170,8,4,3,42,0,26,244,12,0,1,8,149,2,23,2,19,51,315,0,326,319,178,325,304,325,308,276,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,3182,Fidalgo Elementary,102394,P,All Grades,339,170,0,169,3,6,2,37,0,23,268,9,0,0,6,123,0,28,3,17,70,330,0,339,333,216,339,311,336,322,269,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,3252,Island View Elementary,102395,P,All Grades,451,223,0,228,1,12,7,61,0,29,341,15,0,95,13,153,0,34,3,18,86,436,0,356,438,298,451,417,448,433,365,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,3404,Whitney Early Childhood Education Center,102396,P,All Grades,37,10,0,27,1,0,1,8,0,5,22,0,0,0,0,0,0,3,1,0,36,37,0,37,37,37,37,34,36,37,1,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,5176,Cap Sante High School,104953,A,All Grades,53,25,1,27,2,0,1,10,0,4,36,1,0,4,1,28,1,3,4,11,14,52,0,49,52,25,52,50,49,42,39,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29103,Anacortes School District,100013,5588,Open Doors,106237,R,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29311,La Conner School District,100123,2276,La Conner High School,102399,P,All Grades,179,93,0,86,68,0,0,30,0,21,60,72,0,0,0,128,55,1,1,14,33,107,0,179,179,51,124,178,178,165,146,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29311,La Conner School District,100123,2522,La Conner Elementary,102400,P,All Grades,190,103,0,87,58,0,0,30,0,28,74,37,0,0,0,115,21,1,7,1,38,153,0,190,190,75,169,189,183,189,152,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29311,La Conner School District,100123,3900,La Conner Middle,102401,P,All Grades,123,59,1,63,41,1,0,13,0,12,56,32,0,1,0,72,18,2,5,2,22,91,0,122,123,51,105,121,118,121,101,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29317,Conway School District,100055,2578,Conway School District 317,102403,P,All Grades,443,234,0,209,0,4,1,61,0,16,361,27,0,35,7,128,11,0,2,22,48,416,0,408,436,315,432,443,441,421,395,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29320,Mount Vernon School District,100158,1992,Skagit Academy,103984,A,All Grades,301,149,0,152,0,3,1,40,1,20,236,19,0,1,1,132,2,7,15,22,16,282,0,300,300,169,299,294,286,279,285,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29320,Mount Vernon School District,100158,2295,Mount Vernon High School,102405,P,All Grades,1898,955,1,942,5,49,19,1084,15,52,674,386,0,172,59,1102,420,34,40,157,188,1512,0,1726,1839,796,1478,1864,1858,1741,1710,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29320,Mount Vernon School District,100158,2880,Washington Elementary School,102407,P,All Grades,320,147,0,173,3,5,7,187,2,6,110,102,0,5,24,256,74,4,9,4,78,218,0,315,296,64,246,316,311,316,242,1/6/25 0:00
2024-25,School,Skagit,Northwest Educational Service District 189,100009,29320,Mount Vernon School District,100158,3001,Madison Elementary,102408,P,All Grades,499,257,0,242,1,0,1,394,0,9,94,279,0,22,21,335,114,10,2,12,89,220,0,477,478,164,385,489,497,487,410,1/6/25 0:00
